08:59:56,-,-,0,14.4100_14.4200_14.4300_14.4400_14.4500_,396_507_220_146_574_,14.4000_14.3900_14.3800_14.3700_14.3600_,1195_342_250_154_100_
09:00:54,-,-,6901,14.4400_14.4500_14.4600_14.4700_14.4800_,37_3635_3809_5238_4391_,14.4300_14.4200_14.4100_14.4000_14.3900_,492_2086_4210_3175_2333_
09:00:54,-,-,6901,14.4400_14.4500_14.4600_14.4700_14.4800_,37_3635_3809_5238_4391_,14.4300_14.4200_14.4100_14.4000_14.3900_,492_2086_4210_3175_2333_
09:02:59,14.4100,50,13638,14.4100_14.4200_14.4300_14.4400_14.4500_,171_167_3573_4644_3178_,14.4000_14.3900_14.3800_14.3700_14.3600_,943_3512_2719_2352_2178_
09:03:54,-,-,15726,14.4300_14.4400_14.4500_14.4600_14.4700_,228_131_3742_3875_4817_,14.4200_14.4100_14.4000_14.3900_14.3800_,3745_2435_2838_2320_2260_
09:04:54,-,-,16336,14.4200_14.4300_14.4400_14.4500_14.4600_,401_3316_3602_4887_3852_,14.4100_14.4000_14.3900_14.3800_14.3700_,744_3877_2593_2460_2151_
09:04:54,-,-,16336,14.4200_14.4300_14.4400_14.4500_14.4600_,401_3316_3602_4887_3852_,14.4100_14.4000_14.3900_14.3800_14.3700_,744_3877_2593_2460_2151_
09:06:54,-,-,19098,14.4500_14.4600_14.4700_14.4800_14.4900_,655_3928_3826_6089_3911_,14.4400_14.4300_14.4200_14.4100_14.4000_,382_4218_2181_2381_2673_
09:07:59,14.4500,100,20179,14.4500_14.4600_14.4700_14.4800_14.4900_,369_1278_3841_3644_5904_,14.4400_14.4300_14.4200_14.4100_14.4000_,3471_3200_2371_2599_2472_
09:08:54,14.4600,1,22640,14.4700_14.4800_14.4900_14.5000_14.5100_,3724_5205_4421_5422_3990_,14.4600_14.4500_14.4400_14.4300_14.4200_,36_387_4400_2205_2167_
09:08:54,14.4600,1,22640,14.4700_14.4800_14.4900_14.5000_14.5100_,3724_5205_4421_5422_3990_,14.4600_14.4500_14.4400_14.4300_14.4200_,36_387_4400_2205_2167_
09:10:54,-,-,23990,14.4300_14.4400_14.4500_14.4600_14.4700_,49_3538_3165_5813_4673_,14.4200_14.4100_14.4000_14.3900_14.3800_,45_4680_2984_2335_2261_
09:10:54,-,-,23990,14.4300_14.4400_14.4500_14.4600_14.4700_,49_3538_3165_5813_4673_,14.4200_14.4100_14.4000_14.3900_14.3800_,45_4680_2984_2335_2261_
09:12:54,-,-,26885,14.4200_14.4300_14.4400_14.4500_14.4600_,249_3531_3269_5378_4245_,14.4100_14.4000_14.3900_14.3800_14.3700_,478_3440_3082_2288_2342_
09:12:54,-,-,26885,14.4200_14.4300_14.4400_14.4500_14.4600_,249_3531_3269_5378_4245_,14.4100_14.4000_14.3900_14.3800_14.3700_,478_3440_3082_2288_2342_
09:14:54,-,-,28599,14.4100_14.4200_14.4300_14.4400_14.4500_,144_619_3649_5740_3986_,14.4000_14.3900_14.3800_14.3700_14.3600_,847_4510_2370_2344_2268_
09:14:54,-,-,28599,14.4100_14.4200_14.4300_14.4400_14.4500_,144_619_3649_5740_3986_,14.4000_14.3900_14.3800_14.3700_14.3600_,847_4510_2370_2344_2268_
09:16:49,14.4000,2,29214,14.4100_14.4200_14.4300_14.4400_14.4500_,780_3577_3791_4729_4531_,14.4000_14.3900_14.3800_14.3700_14.3600_,1007_4615_2596_2162_2482_
09:17:54,-,-,29748,14.4100_14.4200_14.4300_14.4400_14.4500_,642_643_3805_5685_4035_,14.4000_14.3900_14.3800_14.3700_14.3600_,4713_3171_2543_2392_2283_
09:18:49,-,-,31847,14.4400_14.4500_14.4600_14.4700_14.4800_,131_571_4185_3965_6136_,14.4300_14.4200_14.4100_14.4000_14.3900_,3854_2542_2112_3969_2350_
09:19:54,-,-,32446,14.4400_14.4500_14.4600_14.4700_14.4800_,136_4211_6309_4415_4164_,14.4300_14.4200_14.4100_14.4000_14.3900_,21_2380_3996_3900_2551_
09:20:54,-,-,33298,14.4400_14.4500_14.4600_14.4700_14.4800_,13_4124_4224_6411_4150_,14.4300_14.4200_14.4100_14.4000_14.3900_,204_4492_2228_4115_2345_
09:21:49,-,-,33777,14.4400_14.4500_14.4600_14.4700_14.4800_,3619_6795_4350_4419_4564_,14.4200_14.4100_14.4000_14.3900_14.3800_,507_1392_5357_2315_2950_
09:22:53,-,-,34613,14.4200_14.4300_14.4400_14.4500_14.4600_,3074_3839_5648_4816_4409_,14.4100_14.4000_14.3900_14.3800_14.3700_,561_2298_4523_2723_2196_
09:23:54,-,-,35598,14.4100_14.4200_14.4300_14.4400_14.4500_,56_540_3465_5954_4912_,14.4000_14.3900_14.3800_14.3700_14.3600_,3161_3579_3323_2365_2183_
09:24:54,-,-,35704,14.4100_14.4200_14.4300_14.4400_14.4500_,320_3606_4886_4467_4921_,14.4000_14.3900_14.3800_14.3700_14.3600_,2198_3960_4219_2667_2386_
09:25:59,14.4100,1,36839,14.4200_14.4300_14.4400_14.4500_14.4600_,209_799_3535_6935_4099_,14.4100_14.4000_14.3900_14.3800_14.3700_,2011_6017_2340_3950_2667_
09:25:59,14.4100,1,36839,14.4200_14.4300_14.4400_14.4500_14.4600_,209_799_3535_6935_4099_,14.4100_14.4000_14.3900_14.3800_14.3700_,2011_6017_2340_3950_2667_
09:26:53,-,-,36983,14.4100_14.4200_14.4300_14.4400_14.4500_,1_1030_3495_6068_4938_,14.4000_14.3900_14.3800_14.3700_14.3600_,3806_4542_3850_2877_2186_
09:28:54,-,-,39425,14.4000_14.4100_14.4200_14.4300_14.4400_,3733_5546_3885_3932_4074_,14.3800_14.3700_14.3600_14.3500_14.3400_,1832_3935_3129_2602_2350_
09:29:59,-,-,41177,14.3900_14.4000_14.4100_14.4200_14.4300_,3827_5782_3656_3866_3932_,14.3800_14.3700_14.3600_14.3500_14.3400_,102_744_2222_4814_2240_
09:30:54,-,-,41575,14.3800_14.3900_14.4000_14.4100_14.4200_,25_701_3433_5647_3894_,14.3700_14.3600_14.3500_14.3400_14.3300_,762_4654_2662_2176_2345_
09:30:54,-,-,41575,14.3800_14.3900_14.4000_14.4100_14.4200_,25_701_3433_5647_3894_,14.3700_14.3600_14.3500_14.3400_14.3300_,762_4654_2662_2176_2345_
09:32:54,14.3700,10,43435,14.3700_14.3800_14.3900_14.4000_14.4100_,14_3092_3775_5856_3649_,14.3600_14.3500_14.3400_14.3300_14.3200_,163_4869_2355_2146_2345_
09:33:54,-,-,43752,14.3600_14.3700_14.3800_14.3900_14.4000_,21_446_3495_3397_5865_,14.3500_14.3400_14.3300_14.3200_14.3100_,4479_2154_2203_2344_197_
09:34:54,-,-,44420,14.3700_14.3800_14.3900_14.4000_14.4100_,761_3571_5692_3843_3652_,14.3600_14.3500_14.3400_14.3300_14.3200_,185_1036_4127_2273_2154_
09:34:54,-,-,44420,14.3700_14.3800_14.3900_14.4000_14.4100_,761_3571_5692_3843_3652_,14.3600_14.3500_14.3400_14.3300_14.3200_,185_1036_4127_2273_2154_
09:36:54,-,-,47063,14.3400_14.3500_14.3600_14.3700_14.3800_,110_3754_4831_4401_3621_,14.3300_14.3200_14.3100_14.3000_14.2900_,10_4102_2831_2685_2398_
09:36:54,-,-,47063,14.3400_14.3500_14.3600_14.3700_14.3800_,110_3754_4831_4401_3621_,14.3300_14.3200_14.3100_14.3000_14.2900_,10_4102_2831_2685_2398_
09:37:59,-,-,47765,14.3600_14.3700_14.3800_14.3900_14.4000_,564_3542_4595_4033_3857_,14.3500_14.3400_14.3300_14.3200_14.3100_,1_4240_3600_2181_2498_
09:38:54,-,-,48005,14.3500_14.3600_14.3700_14.3800_14.3900_,122_3635_5997_3588_3534_,14.3400_14.3300_14.3200_14.3100_14.3000_,486_4844_2675_2301_2875_
09:40:53,14.3500,5,48729,14.3500_14.3600_14.3700_14.3800_14.3900_,359_761_3217_5583_3844_,14.3400_14.3300_14.3200_14.3100_14.3000_,3632_4535_2287_2521_2695_
09:41:59,-,-,48881,14.3500_14.3600_14.3700_14.3800_14.3900_,364_3830_5641_3601_3839_,14.3400_14.3300_14.3200_14.3100_14.3000_,658_4455_3159_2384_2898_
09:42:53,-,-,49005,14.3500_14.3600_14.3700_14.3800_14.3900_,469_3835_5641_3608_3844_,14.3400_14.3300_14.3200_14.3100_14.3000_,621_4476_3159_2379_2918_
09:42:53,-,-,49005,14.3500_14.3600_14.3700_14.3800_14.3900_,469_3835_5641_3608_3844_,14.3400_14.3300_14.3200_14.3100_14.3000_,621_4476_3159_2379_2918_
09:44:54,-,-,49245,14.3500_14.3600_14.3700_14.3800_14.3900_,406_399_3603_5602_3545_,14.3400_14.3300_14.3200_14.3100_14.3000_,4088_4213_2294_2464_2751_
09:45:58,14.3700,1,50224,14.3700_14.3800_14.3900_14.4000_14.4100_,222_112_3496_6001_3802_,14.3600_14.3500_14.3400_14.3300_14.3200_,2459_4117_2821_3483_2254_
09:46:54,-,-,50576,14.3800_14.3900_14.4000_14.4100_14.4200_,42_81_3922_5768_4039_,14.3700_14.3600_14.3500_14.3400_14.3300_,2487_3530_2173_2913_3384_
09:45:58,14.3700,1,50224,14.3700_14.3800_14.3900_14.4000_14.4100_,222_112_3496_6001_3802_,14.3600_14.3500_14.3400_14.3300_14.3200_,2459_4117_2821_3483_2254_
